Route Id,Latitude,Longitude,Speed,Timestamp,Id,Direction,Agency Name,Agency Id,Route Short Name,Trip Headsign
3711,-34.69514,-58.69446,3.888888,1568158614,1822,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,253A,a LIBERTAD
3713,-34.64934,-58.6166458,13.0555553,1568158614,1825,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Bº Nuevo
3713,-34.65994,-58.6665459,13.0555553,1568158614,1831,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Bº Nuevo
3712,-34.6608,-58.6652,13.0555553,1568158614,1832,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,321A,a LIBERTAD
3713,-34.63991,-58.5541649,13.0555553,1568158614,1836,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Bº Nuevo
3713,-34.65877,-58.6373138,9.722222,1568158614,1839,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Bº Nuevo
3712,-34.67448,-58.664566,9.722222,1568158614,1842,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,321A,a Est. CASTELAR
3713,-34.66034,-58.66806,4.444444,1568158614,1844,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Bº Nuevo
3713,-34.64679,-58.59988,4.444444,1568158614,1845,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Bº Nuevo
3713,-34.65236,-58.6421661,4.444444,1568158614,1851,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Bº Nuevo
3713,-34.64416,-58.58778,1.111111,1568158614,1853,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Bº Nuevo
3713,-34.70546,-58.6716,3.055555,1568158524,1857,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Liniers
3711,-34.6658,-58.66944,2.5,1568158614,1859,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,253A,a LIBERTAD
3712,-34.6592,-58.66437,2.5,1568158614,1864,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,321A,a LIBERTAD
3713,-34.64695,-58.6004448,3.055555,1568158584,1865,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Liniers
3713,-34.66609,-58.67032,3.055555,1568158614,1866,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Bº Nuevo
3711,-34.6964,-58.6897545,2.5,1568158614,1868,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,253A,a LIBERTAD
3713,-34.67896,-58.6699,13.333333,1568158614,1870,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Liniers
3713,-34.64305,-58.57958,8.888888,1568158614,1871,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Liniers
582,-34.70658,-58.2630653,21.9444447,1568158614,1878,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,Semirápido Hudson hacia Hudson
481,-34.75024,-58.304615,12.5,1568158614,1885,1,EL NUEVO HALCON S.A.,63,148I,a Constitución
578,-34.7154,-58.2409859,18.3333321,1568158614,1886,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Capital
575,-34.7827,-58.2610741,9.722222,1568158614,1887,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia C Central
582,-34.79544,-58.1425,9.722222,1568158614,1889,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,Semirápido Hudson hacia Hudson
262,-34.7898,-58.20298,9.722222,1568158584,1891,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Pueblo Nuevo
2728,-34.80734,-58.1840057,9.722222,1568158584,1893,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,3 (Negro) Est Quilmes
479,-34.70609,-58.3150253,9.722222,1568158614,1895,1,EL NUEVO HALCON S.A.,63,148F,a Constitución
2728,-34.80998,-58.18754,9.722222,1568158554,1900,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,3 (Negro) Est Quilmes
575,-34.77926,-58.24228,9.166666,1568158614,1903,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
579,-34.81864,-58.19518,1.111111,1568158614,1904,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Alpargatas
2729,-34.72363,-58.25823,6.111111,1568158584,1905,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,3 Est Quilmes
578,-34.73873,-58.2389145,10,1568158614,1907,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Begui
575,-34.77937,-58.26368,10,1568158584,1908,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
453,-34.61428,-58.4098549,3.055555,1568158614,1909,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,a Bº Samore
2733,-34.76166,-58.207386,3.055555,1568158614,1912,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,a B1 Bosques
1670,-34.73524,-58.3006,12.7777767,1568158584,1913,1,EL NUEVO HALCON S.A.,63,148D,a Constitución
474,-34.71649,-58.3048,8.888888,1568158584,1914,1,EL NUEVO HALCON S.A.,63,148A,a Constitución
475,-34.82283,-58.27706,10.833333,1568158614,1916,1,EL NUEVO HALCON S.A.,63,148B,B x Acceso
261,-34.75143,-58.26694,5.833333,1568158614,1921,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,L (Roja) Correo Central
574,-34.76403,-58.21353,6.111111,1568158614,1922,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,1 hacia C Central
578,-34.62249,-58.3651848,6.111111,1568158614,1923,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Capital
262,-34.7926,-58.1579056,10.833333,1568158614,1924,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Correo Central
476,-34.77088,-58.2696342,10.833333,1568158614,1926,1,EL NUEVO HALCON S.A.,63,148C,C - Capilla
481,-34.71198,-58.3093452,2.222222,1568158614,1927,1,EL NUEVO HALCON S.A.,63,148I,a Constitución
474,-34.83738,-58.2781944,2.222222,1568158614,1928,1,EL NUEVO HALCON S.A.,63,148A,C - Cement.
475,-34.80844,-58.27292,6.388888,1568158614,1929,1,EL NUEVO HALCON S.A.,63,148B,a Constitución
476,-34.62657,-58.38122,6.388888,1568158614,1933,1,EL NUEVO HALCON S.A.,63,148C,C - Capilla
578,-34.61983,-58.3686256,17.7777767,1568158614,1934,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Begui
578,-34.73136,-58.24602,7.5,1568158614,1935,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Capital
118,-34.55992,-58.4584351,4.722222,1568158614,1937,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
476,-34.67196,-58.35222,2.222222,1568158614,1938,1,EL NUEVO HALCON S.A.,63,148C,C - Capilla
475,-34.9225,-58.2666,7.222222,1568158614,1941,1,EL NUEVO HALCON S.A.,63,148B,B x Acceso
579,-34.72567,-58.25854,2.5,1568158614,1942,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
453,-34.6087,-58.40299,7.777777,1568158614,1943,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,a Retiro
574,-34.75319,-58.21422,12.5,1568158614,1948,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,1 hacia C Varela
579,-34.73718,-58.33002,12.5,1568158614,1950,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
575,-34.63092,-58.36272,12.5,1568158614,1954,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
481,-34.78336,-58.31442,12.5,1568158614,1955,1,EL NUEVO HALCON S.A.,63,148I,I x Pasco
476,-34.62975,-58.37747,5.833333,1568158614,1956,1,EL NUEVO HALCON S.A.,63,148C,C - Capilla
575,-34.71668,-58.3047,5,1568158614,1957,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia C Central
1670,-34.80358,-58.27852,5,1568158614,1959,1,EL NUEVO HALCON S.A.,63,148D,a Constitución
474,-34.62982,-58.3775253,5.277777,1568158614,1960,1,EL NUEVO HALCON S.A.,63,148A,C - Cement.
578,-34.62966,-58.35488,24.4444447,1568158584,1964,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Capital
475,-34.90201,-58.2723541,16.9444447,1568158614,1968,1,EL NUEVO HALCON S.A.,63,148B,B x Acceso
478,-34.70515,-58.31632,16.9444447,1568158614,1969,1,EL NUEVO HALCON S.A.,63,148G,a Constitución
474,-34.67843,-58.3465652,7.5,1568158614,1970,1,EL NUEVO HALCON S.A.,63,148A,C - Cement.
2729,-34.76525,-58.20635,8.055555,1568158614,1971,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,3 (Rojo) El Carmen
261,-34.78598,-58.2522049,8.055555,1568158614,1985,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,L (Roja) Correo Central
579,-34.7271,-58.26092,9.722222,1568158614,1987,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
2728,-34.76111,-58.20347,1.666666,1568158614,1988,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,3 (Negro) Est Quilmes
579,-34.7863,-58.2472343,1.666666,1568158614,1991,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
2728,-34.82455,-58.1855659,1.666666,1568158614,1992,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,3 (Negro) Est Quilmes
475,-34.81827,-58.27114,7.5,1568158614,1994,1,EL NUEVO HALCON S.A.,63,148B,B x Acceso
475,-34.81131,-58.26976,1.388888,1568158614,1995,1,EL NUEVO HALCON S.A.,63,148B,B x Acceso
480,-34.78333,-58.3144455,1.388888,1568158614,1997,1,EL NUEVO HALCON S.A.,63,148H,a Constitución
582,-34.59773,-58.36938,1.388888,1568158614,1998,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,Semirápido Hudson hacia Capital
261,-34.60243,-58.370266,1.388888,1568158614,1999,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,L (Roja) Alpargatas
1670,-34.73424,-58.3012657,1.388888,1568158614,2001,1,EL NUEVO HALCON S.A.,63,148D,D - El Jalon
2729,-34.82963,-58.1741142,5.833333,1568158614,2004,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,3 Est Quilmes
582,-34.60593,-58.3696251,5.833333,1568158614,2006,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,Semirápido Hudson hacia Capital
579,-34.80727,-58.21362,6.944444,1568158614,2016,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
2728,-34.7579,-58.22114,9.722222,1568158614,2018,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,3 (Negro) Alpargatas
475,-34.84822,-58.29042,9.722222,1568158614,2019,1,EL NUEVO HALCON S.A.,63,148B,a Constitución
480,-34.78313,-58.31476,9.722222,1568158614,2027,1,EL NUEVO HALCON S.A.,63,148H,a Constitución
575,-34.75984,-58.2955055,11.3888884,1568158614,2028,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia C Central
477,-34.65885,-58.3697853,10.833333,1568158614,2029,1,EL NUEVO HALCON S.A.,63,148E,E x 844
480,-34.78325,-58.3145142,10.833333,1568158614,2033,1,EL NUEVO HALCON S.A.,63,148H,a Constitución
100,-34.64106,-58.44606,3.055555,1568158584,2035,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,a Pque. Avellaneda
2731,-34.74685,-58.22632,8.055555,1568158614,2036,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ANT,x Ant Quilmes
578,-34.72929,-58.24948,8.055555,1568158614,2042,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Begui
575,-34.76628,-58.2177658,8.055555,1568158614,2044,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
582,-34.68945,-58.2890053,24.4444447,1568158584,2046,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,Semirápido Hudson hacia Hudson
262,-34.78139,-58.18148,5,1568158614,2048,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Pueblo Nuevo
474,-34.82195,-58.27702,5,1568158584,2049,1,EL NUEVO HALCON S.A.,63,148A,C - Cement.
1670,-34.77181,-58.2715149,5,1568158584,2051,1,EL NUEVO HALCON S.A.,63,148D,D - El Jalon
262,-34.77386,-58.1956139,8.888888,1568158614,2053,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Pueblo Nuevo
479,-34.7038,-58.317955,8.888888,1568158614,2055,1,EL NUEVO HALCON S.A.,63,148F,a Constitución
478,-34.62977,-58.37748,8.888888,1568158584,2059,1,EL NUEVO HALCON S.A.,63,148G,G x San Martin
477,-34.6469,-58.3753853,8.888888,1568158614,2063,1,EL NUEVO HALCON S.A.,63,148E,a Constitución
575,-34.63196,-58.3608551,5.277777,1568158614,2068,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia C Central
479,-34.71991,-58.28988,5,1568158584,2076,1,EL NUEVO HALCON S.A.,63,148F,a Constitución
262,-34.62833,-58.3665848,5.277777,1568158584,2077,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Pueblo Nuevo
481,-34.76885,-58.31624,5.277777,1568158584,2078,1,EL NUEVO HALCON S.A.,63,148I,I x Pasco
453,-34.64133,-58.45738,0.277777,1568158584,2079,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,a Bº Samore
575,-34.78463,-58.25544,9.444444,1568158584,2080,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
262,-34.6032,-58.3672142,3.888888,1568158614,2081,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Correo Central
480,-34.79037,-58.3120651,3.888888,1568158614,2084,1,EL NUEVO HALCON S.A.,63,148H,H - V. del Plata
1670,-34.71702,-58.32226,3.888888,1568158614,2088,1,EL NUEVO HALCON S.A.,63,148D,D - El Jalon
453,-34.65075,-58.47326,0.277777,1568156664,2090,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,a Retiro
2729,-34.82539,-58.16894,0.277777,1568158584,2093,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,3 (Rojo) El Carmen
453,-34.60753,-58.38529,1.666666,1568158614,2094,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,a Retiro
262,-34.74689,-58.2705,12.2222223,1568158614,2097,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Correo Central
582,-34.59763,-58.36916,12.2222223,1568158614,2098,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,Semirápido Hudson hacia Capital
453,-34.67063,-58.4754143,12.2222223,1568158614,2099,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,a Retiro
582,-34.7569,-58.1999054,12.2222223,1568158614,2103,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,Semirápido Hudson hacia Capital
579,-34.78934,-58.24686,6.111111,1568158614,2106,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Alpargatas
475,-34.90223,-58.27231,14.166666,1568158584,2109,1,EL NUEVO HALCON S.A.,63,148B,B x Acceso
2731,-34.7881,-58.2137,10.5555553,1568158614,2111,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ANT,x Ant Quilmes
261,-34.78662,-58.24886,10.5555553,1568158074,2112,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,L (Roja) Alpargatas
453,-34.63898,-58.4409256,8.888888,1568158614,2114,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,a Bº Samore
480,-34.78139,-58.30496,6.944444,1568158584,2119,1,EL NUEVO HALCON S.A.,63,148H,a Constitución
579,-34.6877,-58.33917,8.055555,1568158614,2121,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Alpargatas
582,-34.60626,-58.3693,8.055555,1568158614,2123,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,Semirápido Hudson hacia Capital
579,-34.72895,-58.2720146,8.055555,1568158614,2126,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
2733,-34.79014,-58.24514,8.055555,1568158614,2127,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,a B1 Quilmes
576,-34.7076,-58.308,8.333333,1568158614,2134,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159F,a BG - Bº Grafico
100,-34.63103,-58.42578,2.5,1568158614,2135,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,a Retiro
578,-34.63833,-58.35308,21.9444447,1568158614,2136,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Begui
575,-34.74311,-58.3149452,14.4444437,1568158584,2137,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
453,-34.623,-58.41794,0.277777,1568158614,2139,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,a Retiro
575,-34.7817,-58.24679,3.055555,1568158614,2143,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
579,-34.7373,-58.3298,3.055555,1568158614,2147,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
2729,-34.75682,-58.1998,3.055555,1568158614,2149,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,3 Est Quilmes
1670,-34.7607,-58.2866745,15,1568158614,2150,1,EL NUEVO HALCON S.A.,63,148D,D - El Jalon
2728,-34.80037,-58.1747856,14.7222223,1568158614,2151,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,3 (Negro) Alpargatas
579,-34.72461,-58.2601852,14.7222223,1568158614,2152,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Alpargatas
100,-34.62443,-58.41834,8.055555,1568158614,2158,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,a Pque. Avellaneda
118,-34.50335,-58.49478,3.888888,1568158614,2164,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
579,-34.82604,-58.18324,12.5,1568158614,2169,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
1670,-34.67812,-58.34716,5,1568158614,2170,1,EL NUEVO HALCON S.A.,63,148D,a Constitución
2729,-34.7929,-58.1581459,4.722222,1568158614,2171,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,3 Est Quilmes
262,-34.75311,-58.26074,10,1568158614,2174,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Correo Central
481,-34.62656,-58.3813248,10,1568158614,2175,1,EL NUEVO HALCON S.A.,63,148I,I x Pasco
478,-34.66181,-58.368206,7.5,1568158614,2177,1,EL NUEVO HALCON S.A.,63,148G,a Constitución
579,-34.71996,-58.25503,3.888888,1568158614,2178,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
575,-34.78529,-58.2544746,3.888888,1568158614,2181,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
482,-34.72234,-58.3155861,11.666666,1568158614,2184,1,EL NUEVO HALCON S.A.,63,148J,J
576,-34.68493,-58.3191261,13.333333,1568158614,2187,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159F,a Correo Central
478,-34.75091,-58.30578,3.611111,1568158614,2188,1,EL NUEVO HALCON S.A.,63,148G,G x San Martin
2733,-34.73906,-58.23846,6.111111,1568158614,2191,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,a B1 Bosques
574,-34.72397,-58.253334,8.055555,1568158614,2192,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,1 hacia C Central
2728,-34.7406,-58.22752,2.222222,1568158614,2193,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,3 (Negro) Est Quilmes
479,-34.71719,-58.29497,13.333333,1568158614,2196,1,EL NUEVO HALCON S.A.,63,148F,a Constitución
475,-34.86662,-58.27585,11.3888884,1568158614,2200,1,EL NUEVO HALCON S.A.,63,148B,B x Acceso
579,-34.724,-58.25904,1.666666,1568158614,2202,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Alpargatas
262,-34.79988,-58.2186661,1.666666,1568158614,2205,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Pueblo Nuevo
575,-34.76738,-58.286705,11.9444437,1568158614,2207,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
474,-34.76496,-58.27466,9.722222,1568158614,2209,1,EL NUEVO HALCON S.A.,63,148A,C - Cement.
479,-34.7119,-58.3055649,4.722222,1568158614,2214,1,EL NUEVO HALCON S.A.,63,148F,F x Monteverde
575,-34.77944,-58.260025,5,1568158466,2215,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
574,-34.62077,-58.36846,2.222222,1568158584,2217,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,1 hacia C Varela
2733,-34.79647,-58.233654,12.5,1568158614,2220,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,a B1 Quilmes
3713,-34.70582,-58.67079,12.5,1568158614,2222,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,a Liniers
579,-34.78582,-58.25041,4.722222,1568157838,2224,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
575,-34.75118,-58.3054848,10.2777767,1568158614,2225,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia C Central
100,-34.60859,-58.3993,10.2777767,1568158614,2227,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,a Retiro
261,-34.60621,-58.36976,5,1568158614,2229,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,L (Roja) Alpargatas
262,-34.6564,-58.3479462,12.2222223,1568158584,2232,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Pueblo Nuevo
1670,-34.64946,-58.37316,12.2222223,1568158614,2233,1,EL NUEVO HALCON S.A.,63,148D,D - El Jalon
262,-34.70229,-58.31944,12.2222223,1568158614,2235,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Correo Central
577,-34.67616,-58.33054,16.3888874,1568158584,2236,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159H,a Bº Gráfico - Expreso
118,-34.51112,-58.51258,16.3888874,1568158614,2240,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
578,-34.62102,-58.36841,3.055555,1568158584,2242,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Begui
575,-34.71103,-58.30832,6.111111,1568158614,2243,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia Berazategui
2729,-34.75974,-58.20788,6.111111,1568158614,2246,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,3 Est Quilmes
478,-34.70585,-58.3152351,6.111111,1568158584,2250,1,EL NUEVO HALCON S.A.,63,148G,G x San Martin
575,-34.7793,-58.2637253,6.111111,1568158614,2252,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,2 hacia C Central
1670,-34.76342,-58.28565,15,1568158584,2253,1,EL NUEVO HALCON S.A.,63,148D,D - El Jalon
581,-34.61218,-58.36944,15,1568158614,2254,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159I,Semirápido Quilmes x Urquiza
581,-34.61447,-58.36926,15,1568158614,2258,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159I,Semirápido Quilmes x Urquiza
481,-34.78333,-58.31446,15,1568158614,2263,1,EL NUEVO HALCON S.A.,63,148I,I x Pasco
2733,-34.75606,-58.23427,10,1568158614,2266,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,a B1 Quilmes
2731,-34.76029,-58.2118454,5,1568158584,2269,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ANT,x Ant Quilmes
118,-34.54461,-58.47154,9.722222,1568158584,2272,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
579,-34.72953,-58.28282,6.944444,1568158614,2275,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Alpargatas
475,-34.85933,-58.27738,8.888888,1568158614,2279,1,EL NUEVO HALCON S.A.,63,148B,a Constitución
474,-34.82895,-58.27764,9.722222,1568158614,2280,1,EL NUEVO HALCON S.A.,63,148A,a Constitución
481,-34.66597,-58.3584061,9.722222,1568158614,2281,1,EL NUEVO HALCON S.A.,63,148I,a Constitución
1670,-34.75929,-58.28731,16.3888874,1568158614,2283,1,EL NUEVO HALCON S.A.,63,148D,a Constitución
100,-34.65196,-58.47414,16.3888874,1568158614,2291,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,a Retiro
578,-34.65153,-58.35375,8.055555,1568158614,2297,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,Semirápido Begui hacia Begui
581,-34.6252,-58.36684,1.111111,1568158584,2298,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159I,Semirápido Quilmes x Urquiza
579,-34.72793,-58.32124,8.888888,1568158614,2299,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,L (Azul) Correo Central
2730,-34.76518,-58.2338257,8.888888,1568158614,2301,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R5,5 Cruce Varela
479,-34.70248,-58.31924,5.277777,1568158614,2302,1,EL NUEVO HALCON S.A.,63,148F,F x Monteverde
262,-34.68517,-58.34182,6.944444,1568158614,2306,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,L (Roja) Pueblo Nuevo
2728,-34.72412,-58.25926,6.944444,1568158614,2309,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,3 (Negro) Est Quilmes
